Année,situation,Taux d’insertion,Part des emplois de niveau cadre ou profession intermédiaire,Part des emplois de niveau cadre,% emplois extérieurs à la région de l’université,Part des emplois stables,Part des emplois à temps plein,Salaire net mensuel médian des emplois à temps plein,Salaire brut annuel estimé,Premier quartile des salaires nets mensuels des emplois à temps plein,Dernier quartile des salaires nets mensuels des emplois à temps plein,Part des diplômés boursiers dans la discipline,Part des femmes,Taux de chômage national,Salaire net mensuel médian national,Salaire net mensuel national 1er quartile,Salaire net mensuel national 3ème quartile,Disciplines_encoded,Domaine_encoded,Discipline_encoded,Secteur disciplinaire_encoded
2016,0,84.0,85.0,65.0,46.0,48.0,93.0,0.13356144792937058,0.06643682039906912,-0.22919052241620347,0.11075730649108258,32.0,56.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.034576888080072796,0.017288444040036398
2020,0,88.0,84.0,55.0,46.0,70.0,97.0,0.7225824402021571,1.5865416116521727,0.44687743178100847,1.082232788462681,31.0,58.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2012,1,89.0,82.0,55.0,42.0,77.0,97.0,0.4869740432930425,0.40968628939170537,-0.0038345376837994856,0.722427054399126,32.0,54.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2017,1,92.0,90.0,69.0,43.0,81.0,98.0,1.7435521601416537,1.6355772500796921,1.1680165829247011,2.1976305640597014,30.0,51.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2018,0,93.0,89.0,63.0,42.0,78.0,99.0,0.7618505063536762,0.6793823007430625,0.7173046134598933,0.8663493480245481,21.0,57.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.017288444040036398,0.017288444040036398
2013,1,88.0,85.0,58.0,33.0,71.0,96.0,0.3299017786869661,0.262579374109147,-0.0038345376837994856,0.722427054399126,29.0,57.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2014,1,92.0,83.0,58.0,37.0,71.0,96.0,0.5262421094445616,0.45872192781922483,0.13137905315564288,0.7584076278054815,28.0,57.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2019,1,92.0,92.0,70.0,38.0,63.0,97.0,0.9189227709597526,0.8510070352393806,0.8975894012458164,1.082232788462681,34.0,61.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2016,1,92.0,87.0,62.0,38.0,72.0,97.0,0.8011185725051954,0.7039001199568222,0.44687743178100847,1.082232788462681,31.0,55.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.014558689717925387,0.15468607825295724,0.06824385805277525,0.014558689717925387
2013,1,87.0,85.0,52.0,36.0,69.0,96.0,-0.10204694897974403,-0.1542235525247685,-0.31933291630916505,0.18271845330379358,38.0,59.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2020,0,97.0,81.0,50.0,27.0,57.0,95.0,-0.06277888282822494,1.1207030465907377,0.04123665926268131,0.3626213203355711,29.0,68.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2016,0,88.0,78.0,42.0,41.0,52.0,90.0,-0.7696040735555688,-0.8162046712962813,-0.9052584766134154,-0.7167958818550939,32.0,62.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2011,1,89.0,79.0,48.0,43.0,72.0,93.0,-0.33765534588885865,-0.3748839254486061,-0.45454650714860745,-0.1411067073534059,29.0,64.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2017,0,89.0,88.0,62.0,47.0,44.0,93.0,-0.4947276104949351,-0.5219908407311645,0.3567350378880469,0.3626213203355711,35.0,66.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.011828935395814377,0.15468607825295724,0.06824385805277525,0.011828935395814377
2015,0,89.0,93.0,58.0,55.0,48.0,93.0,-0.5339956766464542,-0.571026479158684,-0.11651253005000146,0.3086504602260378,29.0,61.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.011828935395814377,0.15468607825295724,0.06824385805277525,0.011828935395814377
2020,1,90.0,85.0,65.0,15.0,80.0,96.0,1.7042840939901347,1.6110594308659323,1.7990133401754322,1.5499802427453024,44.0,68.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.007279344858962694,0.15468607825295724,0.06824385805277525,0.007279344858962694
2012,1,87.0,82.0,54.0,40.0,79.0,96.0,0.5262421094445616,0.45872192781922483,-0.0038345376837994856,0.7584076278054815,27.0,61.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2018,1,93.0,92.0,60.0,50.0,83.0,99.0,1.6257479616870965,1.5129881540108934,1.2130877798711819,2.593416871529612,38.0,54.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2015,1,94.0,85.0,59.0,38.0,89.0,99.0,1.6650160278386155,1.5865416116521727,1.0328029920852588,1.9097859768088574,21.0,50.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2012,0,85.0,79.0,48.0,40.0,65.0,96.0,-0.06277888282822494,-0.12970573331100874,-0.5897600979880498,0.0028155862720160825,27.0,61.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2013,0,82.0,69.0,43.0,44.0,55.0,81.0,-1.0444805366162024,-1.0613828634338787,-1.3559704460782234,-1.4364073499822039,36.0,79.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2015,1,87.0,70.0,43.0,48.0,61.0,84.0,-0.9266763381616452,-0.9633115865788396,-0.9954008705063769,-0.7167958818550939,39.0,78.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2016,0,83.0,73.0,40.0,48.0,54.0,82.0,-1.2800889335253172,-1.306561055571476,-1.3559704460782234,-1.2924850563567818,40.0,78.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,0,75.0,66.0,33.0,37.0,49.0,70.0,-1.6335015288889891,-1.6498105245641121,-1.7616112185965505,-1.6163102170139814,32.0,73.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,1,83.0,69.0,37.0,37.0,54.0,72.0,-1.3978931319798744,-1.4046323324265149,-1.5362552338641464,-1.2565044829504264,32.0,73.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2015,1,81.0,70.0,40.0,35.0,55.0,75.0,-1.4371611981313934,-1.4536679708540343,-1.3559704460782234,-1.2565044829504264,35.0,73.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2012,1,82.0,69.0,38.0,41.0,57.0,74.0,-1.4371611981313934,-1.4536679708540343,-1.5813264308106272,-1.4364073499822039,33.0,70.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2016,1,80.0,73.0,40.0,37.0,58.0,78.0,-0.8088721397070879,-0.840722490510041,-0.9052584766134154,-0.7167958818550939,38.0,73.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,1,97.0,91.0,58.0,75.0,45.0,83.0,-0.8481402058586069,-0.8897581289375605,-0.7249736888274921,-0.3929707211978944,37.0,85.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,1,88.0,82.0,65.0,57.0,43.0,83.0,-1.4371611981313934,-1.4536679708540343,-0.9052584766134154,-0.8247376020741604,33.0,84.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,1,87.0,73.0,60.0,44.0,72.0,84.0,-0.37692341204037777,-0.42391956387612556,-0.8601872796669345,-0.8966987488868714,38.0,76.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2017,0,82.0,66.0,42.0,38.0,49.0,79.0,-1.1230166689192407,-1.1594541402889176,-1.3559704460782234,-1.2565044829504264,43.0,75.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2011,1,90.0,83.0,64.0,47.0,71.0,82.0,-0.45545954434341596,-0.49747302151740475,-0.45454650714860745,-0.8966987488868714,29.0,84.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,1,88.0,78.0,59.0,34.0,77.0,84.0,-0.6517998751010114,-0.6936155752274826,-0.9052584766134154,-1.1845433361377153,40.0,84.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2019,0,82.0,60.0,36.0,29.0,39.0,74.0,-1.4371611981313934,-0.7181333944412424,-1.446112839971185,-1.580329643607626,42.0,86.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,0,88.0,83.0,76.0,16.0,70.0,87.0,-0.5339956766464542,-0.571026479158684,-1.3559704460782234,-1.2565044829504264,30.0,80.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.007279344858962694,0.17652411282984531,0.17652411282984531,0.007279344858962694
2017,0,88.0,82.0,62.0,60.0,48.0,79.0,-1.2800889335253172,-1.282043236357716,-1.1756856582923,-1.076601615918649,42.0,84.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2014,0,84.0,76.0,55.0,45.0,49.0,71.0,-1.4371611981313934,-1.4536679708540343,-1.3559704460782234,-0.7167958818550939,35.0,82.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,1,88.0,86.0,59.0,49.0,61.0,83.0,-0.7696040735555688,-0.7916868520825215,-0.770044885773973,-0.5368930148233164,35.0,85.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2012,0,83.0,75.0,47.0,46.0,53.0,77.0,-1.4371611981313934,-1.4536679708540343,-1.8066824155430312,-1.4364073499822039,30.0,86.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2016,1,95.0,80.0,45.0,52.0,68.0,87.0,-0.25911921358582046,-0.30133046780732686,-0.544688901041569,0.14673787989743808,36.0,83.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.01364877161055505,0.17652411282984531,0.17652411282984531,0.01364877161055505
2014,1,87.0,58.0,33.0,41.0,53.0,73.0,-1.7120376611920272,-1.6988461629916316,-1.671468824703589,-1.5443490702012703,43.0,81.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,0,86.0,85.0,59.0,39.0,51.0,85.0,-0.6517998751010114,-0.6936155752274826,-0.544688901041569,-0.7167958818550939,37.0,71.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2019,0,84.0,84.0,60.0,39.0,50.0,84.0,-0.5732637427979733,-0.2522948293798074,-0.45454650714860745,-0.7167958818550939,38.0,73.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2020,0,89.0,85.0,59.0,40.0,49.0,85.0,-0.41619147819189684,0.06643682039906912,-0.45454650714860745,-0.5728735882296719,39.0,71.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2013,1,82.0,67.0,38.0,43.0,44.0,77.0,-1.4371611981313934,-1.4536679708540343,-1.3559704460782234,-1.6163102170139814,37.0,69.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2015,1,88.0,83.0,50.0,39.0,58.0,93.0,-0.37692341204037777,-0.42391956387612556,-0.4996177040950882,-0.4289512946042499,33.0,48.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2015,0,79.0,79.0,49.0,39.0,44.0,90.0,-0.8481402058586069,-0.8897581289375605,-0.9052584766134154,-1.0046404691059379,33.0,48.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.04913557779799818,0.017288444040036398
2018,1,94.0,97.0,89.0,36.0,64.0,75.0,-0.25911921358582046,-0.30133046780732686,-0.0038345376837994856,-0.2850290009788279,43.0,86.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2015,0,85.0,77.0,48.0,44.0,55.0,90.0,-0.7696040735555688,-0.8162046712962813,-0.9052584766134154,-0.7167958818550939,30.0,69.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.017288444040036398,0.017288444040036398
2019,0,83.0,83.0,51.0,41.0,51.0,90.0,-0.5339956766464542,-0.20325919095228795,-0.45454650714860745,-0.7167958818550939,35.0,67.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2020,0,88.0,83.0,50.0,41.0,48.0,91.0,-0.45545954434341596,0.06643682039906912,-0.45454650714860745,-0.5368930148233164,39.0,67.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.014558689717925387,0.21929026387625114,0.11828935395814377,0.014558689717925387
2019,0,85.0,90.0,62.0,45.0,52.0,96.0,-0.25911921358582046,0.23806155489538725,-0.0038345376837994856,-0.4289512946042499,32.0,56.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2016,1,89.0,88.0,65.0,42.0,68.0,95.0,0.055025315626332366,-0.007116637242210079,0.0863078562091621,0.0028155862720160825,34.0,54.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2015,1,88.0,87.0,56.0,45.0,56.0,95.0,-0.25911921358582046,-0.30133046780732686,-0.22919052241620347,-0.3569901477915389,34.0,55.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2013,1,68.0,62.0,32.0,32.0,43.0,78.0,-1.4371611981313934,-1.4536679708540343,-0.770044885773973,-0.7167958818550939,36.0,63.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2014,0,67.0,57.0,33.0,42.0,32.0,80.0,-1.6335015288889891,-1.6498105245641121,-1.3559704460782234,-1.2924850563567818,31.0,73.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2019,0,85.0,66.0,27.0,50.0,34.0,82.0,-1.8298418596465846,-1.4536679708540343,-1.671468824703589,-2.156018818109314,44.0,72.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2011,1,72.0,78.0,35.0,44.0,38.0,86.0,-1.4371611981313934,-1.4536679708540343,-1.4911840369176657,-1.86817423085847,29.0,68.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2013,0,83.0,76.0,56.0,20.0,53.0,70.0,-1.1426507019950003,-1.1594541402889176,-1.0855432643993386,-1.2924850563567818,30.0,60.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2018,0,84.0,83.0,64.0,35.0,56.0,78.0,0.13356144792937058,0.09095463961282886,-0.6799024918810114,-0.7167958818550939,34.0,58.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2014,1,80.0,82.0,62.0,34.0,58.0,76.0,-0.06277888282822494,-0.12970573331100874,-0.8601872796669345,-0.7167958818550939,30.0,58.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2017,1,89.0,82.0,46.0,41.0,55.0,90.0,-0.45545954434341596,-0.49747302151740475,-0.6348312949345306,-0.3210095743851834,41.0,75.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.21929026387625114,0.11828935395814377,0.017288444040036398
2017,0,90.0,94.0,75.0,45.0,70.0,97.0,0.5262421094445616,0.45872192781922483,0.44687743178100847,0.3626213203355711,33.0,40.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2014,0,85.0,91.0,70.0,48.0,63.0,96.0,0.13356144792937058,0.06643682039906912,-0.0038345376837994856,0.0028155862720160825,31.0,40.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2017,1,93.0,95.0,78.0,45.0,81.0,98.0,1.1152631017173482,1.0226317697356988,0.8975894012458164,1.082232788462681,33.0,40.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2013,0,77.0,86.0,56.0,53.0,43.0,94.0,-0.8874082720101261,-0.9387937673650799,-0.8601872796669345,-0.7167958818550939,34.0,61.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.41310282074613286,0.060964513193812554,0.014558689717925387
2017,0,85.0,91.0,63.0,52.0,53.0,97.0,-0.25911921358582046,-0.30133046780732686,-0.3644041132556458,-0.10512613394705042,35.0,62.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.41310282074613286,0.060964513193812554,0.014558689717925387
2014,1,85.0,90.0,60.0,54.0,60.0,95.0,-0.33765534588885865,-0.3748839254486061,-0.45454650714860745,-0.2850290009788279,34.0,62.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.41310282074613286,0.060964513193812554,0.014558689717925387
2019,1,90.0,94.0,66.0,53.0,67.0,97.0,0.5262421094445616,0.45872192781922483,0.44687743178100847,0.722427054399126,33.0,63.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.014558689717925387,0.41310282074613286,0.060964513193812554,0.014558689717925387
2020,1,92.0,95.0,72.0,51.0,69.0,97.0,0.8796547048082335,0.8019713968118611,0.762375810406374,1.1182133618690366,34.0,64.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.014558689717925387,0.41310282074613286,0.060964513193812554,0.014558689717925387
2018,1,90.0,94.0,68.0,50.0,68.0,96.0,0.5262421094445616,0.45872192781922483,0.3567350378880469,0.8303687746181926,36.0,66.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2013,0,79.0,88.0,57.0,53.0,42.0,94.0,-0.8481402058586069,-0.8897581289375605,-0.7249736888274921,-0.7167958818550939,34.0,66.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2013,1,86.0,90.0,61.0,53.0,59.0,96.0,-0.5732637427979733,-0.5955442983724437,-0.45454650714860745,-0.2130678541661169,34.0,66.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2017,0,86.0,92.0,65.0,50.0,52.0,97.0,-0.25911921358582046,-0.30133046780732686,-0.13904812852324186,0.0028155862720160825,36.0,67.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2014,0,81.0,87.0,58.0,54.0,41.0,94.0,-0.6517998751010114,-0.6936155752274826,-0.544688901041569,-0.7167958818550939,34.0,67.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2015,1,86.0,93.0,62.0,52.0,65.0,96.0,-0.14131501513126316,-0.20325919095228795,-0.09397693157676107,-0.10512613394705042,36.0,66.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2015,0,82.0,89.0,56.0,52.0,46.0,94.0,-0.6517998751010114,-0.6936155752274826,-0.6348312949345306,-0.7167958818550939,36.0,66.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2017,0,83.0,88.0,61.0,56.0,56.0,96.0,-0.29838727973733953,-0.3503661062348463,-0.544688901041569,-0.5368930148233164,33.0,48.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2014,1,82.0,89.0,60.0,59.0,59.0,93.0,-0.5732637427979733,-0.6200621175862034,-0.544688901041569,-0.4649318680106054,36.0,51.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2018,0,84.0,89.0,67.0,51.0,62.0,97.0,-0.14131501513126316,-0.17874137173852822,-0.22919052241620347,-0.24904842757247242,34.0,44.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2014,0,73.0,85.0,57.0,59.0,46.0,93.0,-0.9266763381616452,-0.9633115865788396,-0.9052584766134154,-0.7167958818550939,36.0,51.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2020,0,83.0,91.0,64.0,53.0,60.0,98.0,-0.10204694897974403,0.31161501253666646,-0.09397693157676107,-0.1770872807597614,36.0,43.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2020,1,91.0,95.0,71.0,53.0,71.0,97.0,0.3691698448384852,0.31161501253666646,0.53701982567397,0.722427054399126,36.0,43.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2016,0,78.0,86.0,59.0,51.0,51.0,95.0,-0.6910679412525306,-0.7181333944412424,-0.8151160827204538,-0.9686598956995824,33.0,51.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2012,0,76.0,85.0,60.0,60.0,45.0,92.0,-0.7303360074040497,-0.7916868520825215,-0.8151160827204538,-0.7167958818550939,37.0,48.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2015,0,75.0,85.0,52.0,53.0,48.0,94.0,-0.8481402058586069,-0.8897581289375605,-0.9052584766134154,-0.7167958818550939,33.0,48.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.060964513193812554,0.017288444040036398
2016,0,61.0,90.0,55.0,68.0,46.0,100.0,-1.240820867373798,-1.2575254171439565,0.5820910226204509,0.11075730649108258,43.0,55.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.011828935395814377,0.41310282074613286,0.060964513193812554,0.011828935395814377
2012,1,83.0,83.0,48.0,46.0,59.0,95.0,-0.7303360074040497,-0.7671690328687618,-0.5897600979880498,-0.6808153084487384,29.0,61.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.011828935395814377,0.41310282074613286,0.060964513193812554,0.011828935395814377
2016,1,86.0,88.0,56.0,68.0,65.0,98.0,-0.9659444043131643,-0.9878294057925994,1.2356233783444224,0.9203202081340813,43.0,55.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.011828935395814377,0.41310282074613286,0.060964513193812554,0.011828935395814377
2013,0,83.0,93.0,70.0,51.0,60.0,96.0,0.5262421094445616,0.45872192781922483,0.2215214470486045,0.6144853341800596,32.0,49.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.014558689717925387,0.41310282074613286,0.09645131938125569,0.014558689717925387
2020,0,88.0,96.0,77.0,50.0,69.0,98.0,1.1545311678688672,1.8562376230035296,1.3483013707106244,1.082232788462681,29.0,43.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.014558689717925387,0.41310282074613286,0.09645131938125569,0.014558689717925387
2017,1,92.0,97.0,81.0,53.0,82.0,98.0,1.3508714986264627,1.2432921426595362,1.4835149615500667,1.3340968023071695,31.0,47.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.014558689717925387,0.41310282074613286,0.09645131938125569,0.014558689717925387
2015,0,85.0,94.0,72.0,51.0,65.0,97.0,0.4477059771415234,0.38516847017794564,0.3116638409415661,0.4345824671482821,31.0,46.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.014558689717925387,0.41310282074613286,0.09645131938125569,0.014558689717925387
2017,0,88.0,95.0,68.0,53.0,59.0,98.0,0.3299017786869661,0.262579374109147,0.44687743178100847,0.21869902671014907,28.0,61.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.09645131938125569,0.017288444040036398
